source,section,family,record_kind,scenario,k,method,objective_kind,status,fingerprint,start_policy,operating_mode,horizon,warmup,validation,time_limit,variables,rows,movement_variables,passenger_variables,build_seconds,network_seconds,prepare_seconds,solve_seconds,served,unserved,relative_gap,termination,timestamp,git_commit,root_lp_certified,ub,ub_field,lb,lb_field,time,time_field,waiting,maximum_wait_seconds,diagnostic_headway_feasible,diagnostic_headway_violation_count,exported_trajectory_count,objective_semantics,curve_basis,curve_samples,curve_units,first_ub,first_ub_time,first_lb,last_ub_improvement_time,last_lb_improvement_time,curve_end,curve_best_ub,curve_best_lb,ub_improvements,ub_at_30s,lb_at_30s,ub_at_60s,lb_at_60s,ub_at_120s,lb_at_120s,ub_at_300s,lb_at_300s,solver_policy_time_limit_seconds,solver_policy_threads,ub_at_600s,lb_at_600s,ub_at_1800s,lb_at_1800s,ub_at_3600s,lb_at_3600s,model_stats_variables,model_stats_constraints,primary_lower_bound,primary_upper_bound,secondary_lower_bound,secondary_upper_bound
benchmarks/output/oip_mip_start_comparison_20260720/artifacts/20260720T171709Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720,artifact_snapshot,five_station_optimized_initial_placement_no_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,51852,155887,,,2.0349558340385556,,,300.1568748950958,1024,1536,,,,,,623205.4545454527,objective_value_seconds,,,300.1568748950958,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,54,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/artifacts/20260720T172320Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720,artifact_snapshot,five_station_optimized_initial_placement_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,109988,330535,,,12.665217082947493,,,300.32237005233765,0,2560,,,,,,0.0,objective_value_seconds,,,300.32237005233765,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,4,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/artifacts/20260720T172838Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720,artifact_snapshot,five_station_optimized_initial_placement_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,109988,330535,,,4.741876125102863,,,300.0733468532562,0,2560,,,,,,0.0,objective_value_seconds,,,300.0733468532562,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,5,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/artifacts/20260720T173347Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720,artifact_snapshot,five_station_optimized_initial_placement_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,109988,330535,,,4.741217708913609,,,300.06929087638855,0,2560,,,,,,0.0,objective_value_seconds,,,300.06929087638855,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,5,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T165054Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,three_station_optimized_initial_placement_v0,,optimized_initial_placement,journey_time,,,,,,,,,26570,79445,,,0.9709733331110328,,,300.3322539329529,704,2776,,,2026-07-20T16:55:56+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,433269.8221817357,objective_value_seconds,,,300.3322539329529,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,67,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T165600Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,three_station_optimized_initial_placement_v0,,optimized_initial_placement,journey_time,,,,,,,,,26570,79445,,,1.0379690409172326,,,300.2436480522156,704,2776,,,2026-07-20T17:01:02+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,438909.8249800311,objective_value_seconds,,,300.2436480522156,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,37,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T170106Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,three_station_optimized_initial_placement_v0,,optimized_initial_placement,journey_time,,,,,,,,,26570,79445,,,1.014494583941996,,,300.81563091278076,704,2776,,,2026-07-20T17:06:08+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,432032.00000000006,objective_value_seconds,,,300.81563091278076,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,33,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T170644Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,five_station_optimized_initial_placement_no_skip_no_wait_v0,,optimized_initial_placement_no_skip_no_wait,journey_time,,,,,,,,,51852,155887,,,1.74819429195486,,,303.9988570213318,1024,1536,,,2026-07-20T17:11:50+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,561137.9090908851,objective_value_seconds,,,303.9988570213318,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,82,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T171158Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,five_station_optimized_initial_placement_no_skip_no_wait_v0,,optimized_initial_placement_no_skip_no_wait,journey_time,,,,,,,,,51852,155887,,,2.171316084219143,,,300.1633269786835,1024,1536,,,2026-07-20T17:17:01+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,623205.4545454527,objective_value_seconds,,,300.1633269786835,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,54,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T171709Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,five_station_optimized_initial_placement_no_skip_no_wait_v0,,optimized_initial_placement_no_skip_no_wait,journey_time,,,,,,,,,51852,155887,,,2.0349558340385556,,,300.1568748950958,1024,1536,,,2026-07-20T17:22:11+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,623205.4545454527,objective_value_seconds,,,300.1568748950958,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,54,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T172320Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,five_station_optimized_initial_placement_skip_no_wait_v0,,optimized_initial_placement_skip_no_wait,journey_time,,,,,,,,,109988,330535,,,12.665217082947493,,,300.32237005233765,0,2560,,,2026-07-20T17:28:33+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,0.0,objective_value_seconds,,,300.32237005233765,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,4,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T172838Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,five_station_optimized_initial_placement_skip_no_wait_v0,,optimized_initial_placement_skip_no_wait,journey_time,,,,,,,,,109988,330535,,,4.741876125102863,,,300.0733468532562,0,2560,,,2026-07-20T17:33:43+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,0.0,objective_value_seconds,,,300.0733468532562,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,5,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720/results/20260720T173347Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720,result_document,five_station_optimized_initial_placement_skip_no_wait_v0,,optimized_initial_placement_skip_no_wait,journey_time,,,,,,,,,109988,330535,,,4.741217708913609,,,300.06929087638855,0,2560,,,2026-07-20T17:38:53+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,0.0,objective_value_seconds,,,300.06929087638855,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,5,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T174337Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/three_station_optimized_initial_placement_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,three_station_optimized_initial_placement_v0,,,,time_limit,,,,1200.0,,,300.0,26570,79445,,,0.9835526668466628,,,300.221715927124,704,2776,,,,,,436457.4673455839,objective_value_seconds,,,300.221715927124,runtime_seconds,,,,,4,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,41,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T174838Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/three_station_optimized_initial_placement_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,three_station_optimized_initial_placement_v0,,,,time_limit,,,,1200.0,,,300.0,26570,79445,,,0.9581062088254839,,,303.01702308654785,704,2776,,,,,,424350.54897435923,objective_value_seconds,,,303.01702308654785,runtime_seconds,,,,,4,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,44,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T175343Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/three_station_optimized_initial_placement_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,three_station_optimized_initial_placement_v0,,,,time_limit,,,,1200.0,,,300.0,26570,79445,,,0.9390292500611395,,,300.32055711746216,704,2776,,,,,,432032.00000000006,objective_value_seconds,,,300.32055711746216,runtime_seconds,,,,,4,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,25,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T175845Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,five_station_optimized_initial_placement_no_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,51852,155887,,,1.8019046250265092,,,300.1037561893463,1024,1536,,,,,,651372.9483907201,objective_value_seconds,,,300.1037561893463,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,45,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,five_station_optimized_initial_placement_no_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,51852,155887,,,1.842939999885857,,,300.1288468837738,1024,1536,,,,,,604123.1023998932,objective_value_seconds,,,300.1288468837738,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,68,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,five_station_optimized_initial_placement_no_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,51852,155887,,,1.8534231670200825,,,300.1374161243439,1024,1536,,,,,,586128.8302817434,objective_value_seconds,,,300.1374161243439,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,73,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,five_station_optimized_initial_placement_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,109988,330535,,,4.497133292024955,,,300.1189148426056,154,2406,,,,,,76476.19721815595,objective_value_seconds,,,300.1189148426056,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,13,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181859Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,five_station_optimized_initial_placement_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,109988,330535,,,4.466984250117093,,,300.1088171005249,627,1933,,,,,,443338.56902452686,objective_value_seconds,,,300.1088171005249,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,11,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T182404Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,oip_mip_start_comparison_20260720_v2,artifact_snapshot,five_station_optimized_initial_placement_skip_no_wait_v0,,,,time_limit,,,,1200.0,,,300.0,109988,330535,,,4.571788000175729,,,300.0988290309906,992,1568,,,,,,511274.9090909089,objective_value_seconds,,,300.0988290309906,runtime_seconds,,,,,8,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,8,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/results/20260720T174337Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720_v2,result_document,three_station_optimized_initial_placement_v0,,optimized_initial_placement,journey_time,,,,,,,,,26570,79445,,,0.9835526668466628,,,300.221715927124,704,2776,,,2026-07-20T17:48:38+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,436457.4673455839,objective_value_seconds,,,300.221715927124,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,41,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
benchmarks/output/oip_mip_start_comparison_20260720_v2/results/20260720T174838Z__three_station_optimized_initial_placement_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening.json,root,oip_mip_start_comparison_20260720_v2,result_document,three_station_optimized_initial_placement_v0,,optimized_initial_placement,journey_time,,,,,,,,,26570,79445,,,0.9581062088254839,,,303.01702308654785,704,2776,,,2026-07-20T17:53:42+00:00,67aa73b7774ac53d2e652ce30349622d73eb1647,,424350.54897435923,objective_value_seconds,,,303.01702308654785,runtime_seconds,,,,,,lexicographic_unserved_then_served_time_then_fleet,solver_runtime,44,multiobjective_phase_not_identified,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,
