source,section,basis,t,ub,lb,event
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,382.69487420713995,1843075.632128001,1389335.1970462597,17
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,410.516193957068,1843075.632128001,1389335.1970462597,18
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,440.05790687398985,1843075.632128001,1389335.1970462597,19
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,471.36105241498444,1843075.632128001,1389335.1970462597,20
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,502.6176154980203,1843075.632128001,1389335.1970462597,21
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,534.7911050810944,1843075.632128001,1389335.1970462597,22
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,567.0094828730216,1843075.632128001,1389335.1970462597,23
benchmarks/output/ddd_trajectory_root_cg/reservoir_k20_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k20_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,599.5379756640177,1843075.632128001,1643385.3088035819,24
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,19.075023084064014,1806260.3592400006,113206.26437448291,1
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,38.43501608411316,1806260.3592400006,718370.4001158052,2
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,58.43865900009405,1806260.3592400006,794956.5317949605,3
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,78.60965875012334,1806260.3592400006,859533.3333620395,4
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,98.86008254205808,1806260.3592400006,859533.3333620395,5
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,119.20212241704576,1806260.3592400006,859533.3333620395,6
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,139.57909983303398,1806260.3592400006,859533.3333620395,7
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,160.51223083306104,1806260.3592400006,1177723.0390514785,8
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,181.48885525006335,1806260.3592400006,1177723.0390514785,9
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,202.58540554204956,1806260.3592400006,1177723.0390514785,10
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,223.7252276671352,1806260.3592400006,1177723.0390514785,11
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,245.44394920906052,1806260.3592400006,1188189.0660981014,12
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,267.6246088340413,1806260.3592400006,1188189.0660981014,13
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,290.1842929171398,1806260.3592400006,1611964.2403276542,14
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,312.61255091719795,1806260.3592400006,1611964.2403276542,15
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,334.33723066723906,1806260.3592400006,1709066.0887541692,16
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,358.93291870923713,1806260.3592400006,1709066.0887541692,17
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,384.6342291672481,1806260.3592400006,1709066.0887541692,18
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,410.50185812532436,1806260.3592400006,1709066.0887541692,19
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,436.34486637532245,1806260.3592400006,1709066.0887541692,20
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,462.9261516673723,1806260.3592400006,1709066.0887541692,21
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,490.49414295936003,1805621.0865200008,1709066.0887541692,22
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,519.5455171263311,1805621.0865200008,1709066.0887541692,23
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,548.3238360013347,1805621.0865200008,1709066.0887541692,24
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,578.1438002514187,1805621.0865200008,1709066.0887541692,25
benchmarks/output/ddd_trajectory_root_cg/reservoir_k21_hybrid_10m/five_station_circle_cw_full_skip_no_wait_headway_b_v0__reservoir_k21_w300__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,609.3511537513696,1805621.0865200008,1709066.0887541692,26
benchmarks/output/ddd_trajectory_root_cg/smoke/three_station_exhaustive_trajectory_bound_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,0.07747229188680649,860821.818136,854207.418112,1
benchmarks/output/ddd_trajectory_root_cg/smoke/three_station_exhaustive_trajectory_bound_v0__journey_time.json,root,sum_iteration_seconds_excludes_unassigned_overhead,0.15877629187889397,860821.818136,860821.818136,2
benchmarks/output/ddd_trajectory_slot_probe/five_station_circle_cw_half_skip_no_wait_v0.json,root,sum_iteration_seconds_excludes_unassigned_overhead,24.761161333008204,689333.8926880001,0.0,1
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,2.61082041694317,664764.2265600002,402823.0911999992,1
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,5.190645167022012,664764.2265600002,402823.0911999992,2
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,7.7704757921164855,664764.2265600002,402823.0911999992,3
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,10.369980042101815,664764.2265600002,402823.0911999992,4
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,12.95129058312159,664764.2265600002,403367.09119999944,5
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,15.529362666187808,664764.2265600002,403367.09119999944,6
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,18.191388582228683,664764.2265600002,403367.09119999944,7
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,20.84831074916292,664764.2265600002,403367.09119999944,8
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,23.431260499171913,664764.2265600002,403911.0911999992,9
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,26.033656999235973,664764.2265600002,403911.0911999992,10
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,28.62592979031615,664764.2265600002,403911.0911999992,11
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,31.207232998334803,664764.2265600002,403911.0911999992,12
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,33.760320998262614,664764.2265600002,404455.09119999944,13
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,36.35325999825727,664764.2265600002,404455.09119999944,14
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,38.912963831215166,664764.2265600002,404455.09119999944,15
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,41.553844831185415,664764.2265600002,404455.09119999944,16
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,44.21913204016164,664764.2265600002,404455.09119999944,17
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,48.21512229018845,664764.2265600002,404455.09119999944,18
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,50.76650774816517,664764.2265600002,404999.0911999997,19
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,53.34738733107224,664764.2265600002,404999.0911999997,20
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,55.944914789055474,664764.2265600002,404999.0911999997,21
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,58.596461498062126,664764.2265600002,404999.0911999997,22
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,61.16929824813269,664764.2265600002,405543.0911999997,23
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,63.83210737304762,664764.2265600002,405543.0911999997,24
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,66.59318666497711,664764.2265600002,405543.0911999997,25
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,70.96528503997251,664764.2265600002,405543.0911999997,26
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,73.85407920693979,664764.2265600002,405543.0911999997,27
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,76.56947816500906,664764.2265600002,405543.0911999997,28
benchmarks/output/ddd_waiting_cascade_k20_15m/five_station_circle_cw_half_skip_no_wait_headway_b_v0__k20__skip_stop__wait_0h.json,root,sum_iteration_seconds_excludes_unassigned_overhead,79.40166783099994,664764.2265600002,405543.0911999997,29
